Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
IN-106284,CU-0421,Customer_CU-0421,Corporate,2021-10-24,2021-10-27,Standard Class,Haryana,North,Office Supplies,Appliances,52.73,2,0.2,9.73
IN-106285,CU-0487,Customer_CU-0487,Consumer,2021-09-13,2021-09-16,Standard Class,Karnataka,South,Technology,Copiers,382.02,1,0.2,122.99
IN-106286,CU-0340,Customer_CU-0340,Consumer,2022-04-18,2022-04-22,Second Class,Punjab,North,Office Supplies,Fasteners,35.3,4,0.0,8.81
IN-106287,CU-0509,Customer_CU-0509,Corporate,2023-09-16,2023-09-19,Standard Class,Andhra Pradesh,South,Furniture,Tables,577.7,2,0.0,220.16
IN-106288,CU-0628,Customer_CU-0628,Consumer,2022-04-17,2022-04-22,Standard Class,Rajasthan,North,Furniture,Furnishings,1052.64,3,0.1,234.93
IN-106289,CU-0640,Customer_CU-0640,Home Office,2022-03-25,2022-03-28,Standard Class,Tamil Nadu,South,Furniture,Bookcases,256.71,3,0.2,86.27
IN-106290,CU-0335,Customer_CU-0335,Consumer,2023-12-16,2023-12-19,Standard Class,Assam,East,Office Supplies,Appliances,72.44,1,0.3,12.33
IN-106291,CU-0689,Customer_CU-0689,Consumer,2023-12-01,2023-12-03,Second Class,Karnataka,South,Technology,Phones,2490.17,1,0.2,802.65
IN-106292,CU-0744,Customer_CU-0744,Consumer,2022-04-16,2022-04-21,Standard Class,Uttarakhand,North,Office Supplies,Envelopes,141.88,2,0.3,26.53
IN-106293,CU-0010,Customer_CU-0010,Consumer,2022-07-19,2022-07-26,Second Class,Uttarakhand,North,Office Supplies,Storage,133.3,1,0.1,46.4
IN-106294,CU-0037,Customer_CU-0037,Consumer,2022-01-26,2022-02-02,First Class,West Bengal,East,Furniture,Furnishings,127.39,7,0.1,17.7
IN-106295,CU-0421,Customer_CU-0421,Corporate,2023-11-28,2023-11-30,Standard Class,Odisha,East,Furniture,Chairs,568.49,1,0.1,78.03
IN-106296,CU-0228,Customer_CU-0228,Consumer,2021-05-11,2021-05-15,Standard Class,Punjab,North,Office Supplies,Appliances,39.01,2,0.0,8.48
IN-106297,CU-0188,Customer_CU-0188,Home Office,2021-05-17,2021-05-19,First Class,Haryana,North,Furniture,Tables,133.32,3,0.4,-4.86
IN-106298,CU-0696,Customer_CU-0696,Consumer,2023-08-30,2023-09-03,Second Class,Assam,East,Furniture,Bookcases,250.28,7,0.2,82.89
IN-106299,CU-0342,Customer_CU-0342,Home Office,2023-04-11,2023-04-15,Second Class,Chhattisgarh,Central,Office Supplies,Paper,53.13,1,0.0,16.71
IN-106300,CU-0174,Customer_CU-0174,Consumer,2023-04-26,2023-05-03,First Class,Chhattisgarh,Central,Technology,Machines,544.88,1,0.2,118.03
IN-106301,CU-0739,Customer_CU-0739,Consumer,2023-12-21,2023-12-24,Second Class,Andhra Pradesh,South,Office Supplies,Art,24.61,1,0.0,4.77
IN-106302,CU-0049,Customer_CU-0049,Corporate,2021-05-30,2021-06-02,Standard Class,West Bengal,East,Office Supplies,Appliances,213.35,3,0.1,78.61
IN-106303,CU-0583,Customer_CU-0583,Corporate,2021-11-01,2021-11-08,Standard Class,Chhattisgarh,Central,Office Supplies,Binders,248.37,1,0.0,88.77
IN-106304,CU-0303,Customer_CU-0303,Home Office,2022-09-12,2022-09-14,Standard Class,Andhra Pradesh,South,Technology,Copiers,115.28,3,0.1,14.73
IN-106305,CU-0182,Customer_CU-0182,Corporate,2023-01-28,2023-02-04,Second Class,Chhattisgarh,Central,Furniture,Chairs,722.54,4,0.3,24.6
IN-106306,CU-0464,Customer_CU-0464,Consumer,2022-08-30,2022-09-04,Standard Class,Chhattisgarh,Central,Furniture,Furnishings,172.7,1,0.4,31.61
IN-106307,CU-0473,Customer_CU-0473,Home Office,2023-08-07,2023-08-11,Second Class,Andhra Pradesh,South,Office Supplies,Paper,194.66,3,0.2,45.4
IN-106308,CU-0029,Customer_CU-0029,Corporate,2021-10-28,2021-10-31,Standard Class,Jharkhand,East,Office Supplies,Paper,84.64,3,0.0,21.64
IN-106309,CU-0397,Customer_CU-0397,Consumer,2021-04-24,2021-04-28,Second Class,Punjab,North,Office Supplies,Appliances,92.38,6,0.0,26.8
IN-106310,CU-0322,Customer_CU-0322,Corporate,2022-01-26,2022-02-01,Second Class,West Bengal,East,Technology,Copiers,563.07,1,0.0,238.95
IN-106311,CU-0764,Customer_CU-0764,Corporate,2023-02-23,2023-02-28,Standard Class,Telangana,South,Technology,Copiers,1980.13,1,0.0,757.76
IN-106312,CU-0728,Customer_CU-0728,Home Office,2023-02-05,2023-02-13,Standard Class,Haryana,North,Furniture,Tables,122.53,1,0.2,34.82
IN-106313,CU-0482,Customer_CU-0482,Consumer,2021-03-12,2021-03-18,Standard Class,Assam,East,Technology,Phones,1149.47,6,0.3,211.67
IN-106314,CU-0620,Customer_CU-0620,Consumer,2021-09-30,2021-10-04,First Class,Delhi,North,Office Supplies,Labels,242.55,3,0.1,51.61
IN-106315,CU-0753,Customer_CU-0753,Consumer,2021-02-15,2021-02-20,Standard Class,Kerala,South,Technology,Phones,1267.38,2,0.3,4.21
IN-106316,CU-0245,Customer_CU-0245,Consumer,2021-11-29,2021-12-04,First Class,Odisha,East,Office Supplies,Labels,729.4,6,0.1,82.14
IN-106317,CU-0098,Customer_CU-0098,Corporate,2022-01-19,2022-01-21,Standard Class,Uttar Pradesh,North,Furniture,Furnishings,216.34,1,0.3,10.41
IN-106318,CU-0794,Customer_CU-0794,Corporate,2023-07-24,2023-07-29,Second Class,Tamil Nadu,South,Furniture,Chairs,710.41,7,0.0,218.48
IN-106319,CU-0178,Customer_CU-0178,Consumer,2023-04-10,2023-04-15,Standard Class,Chhattisgarh,Central,Furniture,Furnishings,303.42,7,0.5,21.4
IN-106320,CU-0043,Customer_CU-0043,Consumer,2023-04-02,2023-04-06,Standard Class,Tamil Nadu,South,Furniture,Bookcases,886.01,2,0.1,209.36
IN-106321,CU-0792,Customer_CU-0792,Corporate,2021-04-22,2021-04-26,Standard Class,Gujarat,West,Furniture,Chairs,328.27,6,0.1,65.54
IN-106322,CU-0582,Customer_CU-0582,Consumer,2023-06-29,2023-07-06,Standard Class,Gujarat,West,Furniture,Furnishings,242.18,2,0.1,88.93
IN-106323,CU-0010,Customer_CU-0010,Consumer,2021-11-03,2021-11-08,First Class,Haryana,North,Technology,Accessories,2154.83,1,0.0,701.95
IN-106324,CU-0255,Customer_CU-0255,Corporate,2022-10-26,2022-10-30,Standard Class,Gujarat,West,Technology,Phones,427.35,3,0.0,178.73
IN-106325,CU-0708,Customer_CU-0708,Consumer,2023-08-21,2023-08-23,First Class,Uttarakhand,North,Technology,Machines,186.52,2,0.1,20.12
IN-106326,CU-0240,Customer_CU-0240,Home Office,2023-01-22,2023-01-27,Standard Class,Bihar,East,Office Supplies,Art,56.53,3,0.1,20.95
IN-106327,CU-0273,Customer_CU-0273,Corporate,2022-03-17,2022-03-23,Standard Class,Chhattisgarh,Central,Office Supplies,Storage,157.14,3,0.1,28.72
IN-106328,CU-0139,Customer_CU-0139,Consumer,2021-11-22,2021-11-25,Standard Class,Gujarat,West,Furniture,Chairs,1005.89,7,0.3,183.83
IN-106329,CU-0218,Customer_CU-0218,Corporate,2023-12-17,2023-12-23,Standard Class,Kerala,South,Technology,Copiers,735.11,1,0.0,129.77
IN-106330,CU-0166,Customer_CU-0166,Home Office,2023-10-03,2023-10-07,Same Day,Uttar Pradesh,North,Office Supplies,Paper,294.82,4,0.3,74.58
IN-106331,CU-0498,Customer_CU-0498,Consumer,2023-06-12,2023-06-18,Second Class,West Bengal,East,Technology,Copiers,195.91,1,0.0,72.75
IN-106332,CU-0447,Customer_CU-0447,Home Office,2022-07-03,2022-07-06,Standard Class,Tamil Nadu,South,Furniture,Furnishings,231.69,2,0.3,6.97
IN-106333,CU-0082,Customer_CU-0082,Consumer,2022-06-16,2022-06-21,Standard Class,Assam,East,Office Supplies,Appliances,69.43,2,0.1,14.42
IN-106334,CU-0745,Customer_CU-0745,Home Office,2021-02-17,2021-02-21,Standard Class,Gujarat,West,Technology,Phones,599.98,1,0.1,85.07
IN-106335,CU-0440,Customer_CU-0440,Corporate,2022-12-28,2023-01-04,Standard Class,Tamil Nadu,South,Furniture,Chairs,353.29,1,0.2,39.31
IN-106336,CU-0176,Customer_CU-0176,Corporate,2022-11-25,2022-12-02,Standard Class,Maharashtra,West,Office Supplies,Envelopes,167.64,4,0.3,18.03
IN-106337,CU-0574,Customer_CU-0574,Corporate,2022-04-10,2022-04-15,Standard Class,Telangana,South,Furniture,Bookcases,231.4,3,0.0,37.85
IN-106338,CU-0344,Customer_CU-0344,Corporate,2022-07-16,2022-07-23,Standard Class,Telangana,South,Office Supplies,Art,102.02,3,0.2,24.21
IN-106339,CU-0768,Customer_CU-0768,Home Office,2022-06-15,2022-06-21,Standard Class,Karnataka,South,Office Supplies,Paper,86.43,1,0.2,24.71
IN-106340,CU-0690,Customer_CU-0690,Corporate,2022-11-04,2022-11-08,Second Class,Haryana,North,Furniture,Chairs,157.48,2,0.1,48.56
IN-106341,CU-0018,Customer_CU-0018,Corporate,2021-09-26,2021-09-30,Second Class,Andhra Pradesh,South,Furniture,Furnishings,301.59,5,0.3,61.88
IN-106342,CU-0569,Customer_CU-0569,Consumer,2023-07-19,2023-07-23,Standard Class,Telangana,South,Technology,Machines,584.47,5,0.1,124.01
IN-106343,CU-0763,Customer_CU-0763,Corporate,2021-09-03,2021-09-08,Standard Class,Andhra Pradesh,South,Technology,Accessories,573.31,1,0.2,190.04
IN-106344,CU-0339,Customer_CU-0339,Consumer,2022-10-25,2022-10-27,Same Day,Karnataka,South,Furniture,Furnishings,338.8,1,0.0,134.46
IN-106345,CU-0100,Customer_CU-0100,Corporate,2023-05-15,2023-05-20,Second Class,Haryana,North,Office Supplies,Art,96.36,5,0.0,34.62
IN-106346,CU-0747,Customer_CU-0747,Consumer,2023-08-08,2023-08-14,Standard Class,Telangana,South,Office Supplies,Storage,61.0,2,0.1,10.92
IN-106347,CU-0769,Customer_CU-0769,Consumer,2023-02-22,2023-02-25,Standard Class,Delhi,North,Technology,Accessories,2091.1,1,0.1,304.65
IN-106348,CU-0486,Customer_CU-0486,Consumer,2023-01-13,2023-01-18,Standard Class,Rajasthan,North,Furniture,Tables,129.6,2,0.3,20.47
IN-106349,CU-0418,Customer_CU-0418,Consumer,2021-05-26,2021-05-31,Standard Class,Tamil Nadu,South,Office Supplies,Appliances,47.05,1,0.0,12.66
IN-106350,CU-0601,Customer_CU-0601,Consumer,2021-10-15,2021-10-21,Standard Class,Kerala,South,Office Supplies,Binders,1098.79,2,0.2,276.59
IN-106351,CU-0235,Customer_CU-0235,Consumer,2022-03-23,2022-03-31,First Class,Rajasthan,North,Office Supplies,Storage,35.37,2,0.3,9.93
IN-106352,CU-0436,Customer_CU-0436,Consumer,2022-11-18,2022-11-21,Second Class,Delhi,North,Furniture,Bookcases,111.83,2,0.0,36.1
IN-106353,CU-0122,Customer_CU-0122,Home Office,2022-10-31,2022-11-04,Standard Class,Gujarat,West,Furniture,Chairs,594.42,2,0.2,148.98
IN-106354,CU-0261,Customer_CU-0261,Corporate,2021-09-27,2021-09-29,First Class,Gujarat,West,Technology,Phones,102.57,5,0.2,8.9
IN-106355,CU-0534,Customer_CU-0534,Corporate,2021-11-06,2021-11-11,Standard Class,Tamil Nadu,South,Office Supplies,Paper,72.84,1,0.1,27.72
IN-106356,CU-0259,Customer_CU-0259,Corporate,2023-08-25,2023-08-29,Second Class,Assam,East,Office Supplies,Fasteners,620.94,6,0.3,182.3
IN-106357,CU-0394,Customer_CU-0394,Consumer,2022-10-19,2022-10-22,Second Class,Delhi,North,Furniture,Bookcases,95.97,6,0.5,-2.15
IN-106358,CU-0269,Customer_CU-0269,Consumer,2022-07-21,2022-07-30,Standard Class,Gujarat,West,Furniture,Furnishings,67.66,1,0.3,8.95
IN-106359,CU-0774,Customer_CU-0774,Home Office,2023-12-29,2024-01-02,Standard Class,Haryana,North,Furniture,Furnishings,99.55,2,0.2,29.61
IN-106360,CU-0537,Customer_CU-0537,Consumer,2023-07-05,2023-07-09,Standard Class,Madhya Pradesh,Central,Furniture,Furnishings,677.69,1,0.4,14.31
IN-106361,CU-0045,Customer_CU-0045,Consumer,2022-08-17,2022-08-21,Standard Class,Uttarakhand,North,Furniture,Tables,812.26,5,0.2,111.14
IN-106362,CU-0392,Customer_CU-0392,Consumer,2023-04-22,2023-04-25,Standard Class,Chhattisgarh,Central,Office Supplies,Binders,56.75,5,0.2,7.47
IN-106363,CU-0154,Customer_CU-0154,Corporate,2021-07-10,2021-07-14,Standard Class,Maharashtra,West,Furniture,Chairs,570.53,3,0.0,212.6
IN-106364,CU-0096,Customer_CU-0096,Consumer,2021-01-19,2021-01-24,Standard Class,Punjab,North,Office Supplies,Supplies,314.58,2,0.0,76.1
IN-106365,CU-0419,Customer_CU-0419,Consumer,2023-01-12,2023-01-16,Standard Class,Gujarat,West,Technology,Copiers,3322.96,3,0.3,809.06
IN-106366,CU-0594,Customer_CU-0594,Corporate,2021-05-09,2021-05-15,Second Class,Assam,East,Technology,Copiers,532.88,3,0.2,87.49
IN-106367,CU-0221,Customer_CU-0221,Consumer,2022-11-20,2022-11-23,Standard Class,Maharashtra,West,Office Supplies,Supplies,11.34,4,0.1,2.51
IN-106368,CU-0480,Customer_CU-0480,Home Office,2021-09-20,2021-09-24,Standard Class,Kerala,South,Technology,Accessories,317.73,1,0.2,105.99
IN-106369,CU-0669,Customer_CU-0669,Consumer,2021-03-10,2021-03-13,Standard Class,Andhra Pradesh,South,Furniture,Tables,234.76,2,0.1,28.77
IN-106370,CU-0482,Customer_CU-0482,Consumer,2023-07-02,2023-07-08,Standard Class,Tamil Nadu,South,Technology,Machines,526.87,7,0.0,228.64
IN-106371,CU-0647,Customer_CU-0647,Home Office,2021-11-16,2021-11-23,Standard Class,Bihar,East,Office Supplies,Fasteners,76.01,7,0.0,27.73
IN-106372,CU-0052,Customer_CU-0052,Home Office,2023-07-07,2023-07-09,Standard Class,West Bengal,East,Furniture,Bookcases,808.45,1,0.5,-30.63
IN-106373,CU-0664,Customer_CU-0664,Consumer,2021-04-19,2021-04-22,Standard Class,Bihar,East,Office Supplies,Envelopes,283.44,5,0.3,81.56
IN-106374,CU-0346,Customer_CU-0346,Consumer,2022-09-23,2022-09-30,Standard Class,Bihar,East,Technology,Accessories,569.92,2,0.0,192.37
IN-106375,CU-0239,Customer_CU-0239,Corporate,2022-03-04,2022-03-09,First Class,Assam,East,Office Supplies,Art,241.93,6,0.0,93.99
IN-106376,CU-0051,Customer_CU-0051,Consumer,2022-05-31,2022-06-09,Standard Class,Madhya Pradesh,Central,Furniture,Chairs,439.72,4,0.0,142.66
IN-106377,CU-0436,Customer_CU-0436,Consumer,2023-06-03,2023-06-11,Standard Class,Uttar Pradesh,North,Technology,Accessories,704.9,1,0.2,241.26
IN-106378,CU-0253,Customer_CU-0253,Corporate,2023-01-28,2023-01-30,Second Class,Punjab,North,Office Supplies,Art,203.55,2,0.2,37.17
IN-106379,CU-0721,Customer_CU-0721,Consumer,2022-05-23,2022-05-25,Standard Class,Gujarat,West,Office Supplies,Art,96.07,1,0.0,20.91
IN-106380,CU-0136,Customer_CU-0136,Home Office,2022-01-29,2022-02-02,Standard Class,Delhi,North,Technology,Accessories,4238.78,6,0.2,474.43
IN-106381,CU-0482,Customer_CU-0482,Consumer,2021-07-29,2021-08-04,Standard Class,Haryana,North,Office Supplies,Art,24.67,2,0.2,2.08
IN-106382,CU-0439,Customer_CU-0439,Corporate,2022-01-25,2022-02-01,Standard Class,Madhya Pradesh,Central,Office Supplies,Envelopes,56.62,4,0.0,23.89
IN-106383,CU-0365,Customer_CU-0365,Consumer,2023-12-02,2023-12-10,Standard Class,Kerala,South,Technology,Accessories,593.56,1,0.1,219.54
IN-106384,CU-0140,Customer_CU-0140,Consumer,2023-02-15,2023-02-21,Same Day,Uttar Pradesh,North,Technology,Machines,987.83,1,0.0,230.65
IN-106385,CU-0084,Customer_CU-0084,Consumer,2023-01-22,2023-01-26,Second Class,Tamil Nadu,South,Office Supplies,Envelopes,281.79,1,0.1,32.11
IN-106386,CU-0732,Customer_CU-0732,Corporate,2022-09-07,2022-09-11,Standard Class,Jharkhand,East,Office Supplies,Binders,88.06,4,0.3,18.18
IN-106387,CU-0639,Customer_CU-0639,Consumer,2022-07-11,2022-07-14,Standard Class,Andhra Pradesh,South,Technology,Copiers,184.93,3,0.0,63.03
IN-106388,CU-0686,Customer_CU-0686,Corporate,2022-01-11,2022-01-20,Standard Class,Telangana,South,Furniture,Furnishings,648.08,1,0.0,161.22
IN-106389,CU-0758,Customer_CU-0758,Corporate,2023-09-25,2023-09-30,Second Class,Assam,East,Furniture,Tables,604.24,2,0.4,92.48
IN-106390,CU-0029,Customer_CU-0029,Corporate,2021-09-13,2021-09-21,First Class,Karnataka,South,Technology,Copiers,115.85,5,0.2,16.34
IN-106391,CU-0271,Customer_CU-0271,Consumer,2022-04-07,2022-04-13,Standard Class,Karnataka,South,Office Supplies,Paper,89.71,6,0.0,36.47
IN-106392,CU-0687,Customer_CU-0687,Corporate,2023-08-13,2023-08-22,Standard Class,Karnataka,South,Technology,Machines,158.99,3,0.0,56.39
IN-106393,CU-0798,Customer_CU-0798,Consumer,2021-11-28,2021-12-01,Second Class,Telangana,South,Office Supplies,Fasteners,49.49,1,0.1,17.04
IN-106394,CU-0193,Customer_CU-0193,Consumer,2023-01-06,2023-01-13,Standard Class,Telangana,South,Furniture,Tables,160.41,6,0.1,32.7
IN-106395,CU-0390,Customer_CU-0390,Home Office,2021-11-06,2021-11-13,Standard Class,Bihar,East,Furniture,Furnishings,631.07,1,0.2,74.04
IN-106396,CU-0331,Customer_CU-0331,Consumer,2022-08-13,2022-08-18,Standard Class,Delhi,North,Furniture,Bookcases,362.66,3,0.0,64.1
IN-106397,CU-0652,Customer_CU-0652,Home Office,2022-12-04,2022-12-07,First Class,Madhya Pradesh,Central,Technology,Machines,209.13,3,0.1,62.44
IN-106398,CU-0569,Customer_CU-0569,Consumer,2023-12-21,2023-12-26,Standard Class,Andhra Pradesh,South,Furniture,Tables,667.84,1,0.1,130.09
IN-106399,CU-0213,Customer_CU-0213,Consumer,2022-11-16,2022-11-19,First Class,Delhi,North,Office Supplies,Storage,24.77,1,0.2,2.75
IN-106400,CU-0664,Customer_CU-0664,Consumer,2021-10-24,2021-10-30,Second Class,Delhi,North,Furniture,Tables,430.13,1,0.4,8.23
IN-106401,CU-0679,Customer_CU-0679,Consumer,2023-07-16,2023-07-20,Second Class,Chhattisgarh,Central,Technology,Phones,319.7,1,0.0,63.31
IN-106402,CU-0057,Customer_CU-0057,Home Office,2023-11-26,2023-12-01,Standard Class,Delhi,North,Furniture,Tables,246.52,4,0.0,86.84
IN-106403,CU-0299,Customer_CU-0299,Consumer,2023-06-30,2023-07-04,Standard Class,Jharkhand,East,Office Supplies,Supplies,141.72,1,0.1,33.8
IN-106404,CU-0323,Customer_CU-0323,Home Office,2021-03-17,2021-03-21,Second Class,Karnataka,South,Furniture,Chairs,501.28,2,0.2,118.22
IN-106405,CU-0283,Customer_CU-0283,Consumer,2022-03-04,2022-03-09,Standard Class,Gujarat,West,Technology,Accessories,2215.59,1,0.2,614.85
IN-106406,CU-0372,Customer_CU-0372,Consumer,2023-05-30,2023-06-04,Standard Class,Haryana,North,Technology,Machines,617.68,5,0.3,56.45
IN-106407,CU-0678,Customer_CU-0678,Corporate,2022-09-08,2022-09-13,Standard Class,Karnataka,South,Office Supplies,Envelopes,118.61,2,0.1,39.89
IN-106408,CU-0667,Customer_CU-0667,Consumer,2021-04-27,2021-05-04,Second Class,Haryana,North,Technology,Accessories,448.56,1,0.1,130.38
IN-106409,CU-0564,Customer_CU-0564,Corporate,2023-04-10,2023-04-14,Standard Class,Kerala,South,Technology,Accessories,783.52,1,0.2,159.79
IN-106410,CU-0065,Customer_CU-0065,Consumer,2022-08-06,2022-08-08,Second Class,Gujarat,West,Technology,Accessories,987.86,2,0.0,406.89
IN-106411,CU-0554,Customer_CU-0554,Home Office,2023-10-11,2023-10-16,Standard Class,Assam,East,Technology,Copiers,608.82,1,0.2,43.25
IN-106412,CU-0195,Customer_CU-0195,Home Office,2023-03-22,2023-03-30,Second Class,Odisha,East,Office Supplies,Fasteners,17.75,1,0.1,7.04
IN-106413,CU-0589,Customer_CU-0589,Consumer,2023-06-25,2023-06-30,Second Class,Gujarat,West,Technology,Copiers,896.34,2,0.1,348.01
IN-106414,CU-0202,Customer_CU-0202,Consumer,2022-05-29,2022-06-04,Same Day,Karnataka,South,Office Supplies,Envelopes,124.97,2,0.0,48.99
IN-106415,CU-0378,Customer_CU-0378,Corporate,2022-07-11,2022-07-20,Standard Class,Karnataka,South,Office Supplies,Paper,48.81,1,0.3,11.42
IN-106416,CU-0584,Customer_CU-0584,Consumer,2022-04-20,2022-04-24,Standard Class,Andhra Pradesh,South,Technology,Phones,209.36,2,0.1,53.99
IN-106417,CU-0537,Customer_CU-0537,Consumer,2022-07-19,2022-07-22,First Class,Punjab,North,Office Supplies,Binders,339.78,2,0.1,62.28
IN-106418,CU-0488,Customer_CU-0488,Home Office,2021-05-07,2021-05-12,First Class,Maharashtra,West,Furniture,Tables,489.39,1,0.1,138.5
IN-106419,CU-0360,Customer_CU-0360,Consumer,2022-12-29,2023-01-07,Second Class,Kerala,South,Technology,Accessories,541.22,6,0.2,152.06
IN-106420,CU-0206,Customer_CU-0206,Consumer,2022-10-21,2022-10-24,Standard Class,Maharashtra,West,Technology,Phones,239.05,2,0.2,69.87
IN-106421,CU-0117,Customer_CU-0117,Consumer,2023-09-02,2023-09-09,Standard Class,Bihar,East,Furniture,Tables,171.15,6,0.5,9.89
IN-106422,CU-0538,Customer_CU-0538,Consumer,2022-11-25,2022-12-02,First Class,Punjab,North,Office Supplies,Binders,290.71,5,0.0,113.63
IN-106423,CU-0141,Customer_CU-0141,Consumer,2023-05-29,2023-06-03,Standard Class,Punjab,North,Technology,Accessories,752.87,3,0.0,224.99
IN-106424,CU-0067,Customer_CU-0067,Home Office,2021-08-22,2021-08-30,Same Day,Maharashtra,West,Technology,Machines,405.24,3,0.0,78.43
IN-106425,CU-0600,Customer_CU-0600,Corporate,2023-12-31,2024-01-07,Standard Class,Punjab,North,Office Supplies,Labels,142.41,2,0.1,29.55
IN-106426,CU-0562,Customer_CU-0562,Consumer,2021-09-07,2021-09-14,Standard Class,Chhattisgarh,Central,Technology,Accessories,319.59,4,0.0,48.18
IN-106427,CU-0776,Customer_CU-0776,Consumer,2023-03-08,2023-03-14,Standard Class,Telangana,South,Office Supplies,Fasteners,347.5,5,0.0,148.39
IN-106428,CU-0626,Customer_CU-0626,Corporate,2021-07-22,2021-07-25,Standard Class,Uttarakhand,North,Technology,Machines,2247.38,5,0.0,725.08
IN-106429,CU-0122,Customer_CU-0122,Home Office,2023-11-09,2023-11-12,Same Day,Haryana,North,Office Supplies,Storage,59.15,1,0.2,12.14
IN-106430,CU-0412,Customer_CU-0412,Consumer,2023-12-05,2023-12-13,Standard Class,Gujarat,West,Technology,Copiers,377.74,2,0.0,67.68
IN-106431,CU-0757,Customer_CU-0757,Corporate,2023-10-19,2023-10-22,First Class,Uttar Pradesh,North,Furniture,Chairs,40.67,3,0.1,5.03
IN-106432,CU-0651,Customer_CU-0651,Corporate,2022-06-05,2022-06-08,Standard Class,Tamil Nadu,South,Office Supplies,Envelopes,23.73,2,0.0,7.2
IN-106433,CU-0202,Customer_CU-0202,Consumer,2021-01-17,2021-01-20,First Class,Maharashtra,West,Office Supplies,Art,26.96,3,0.3,0.74
IN-106434,CU-0772,Customer_CU-0772,Corporate,2021-09-27,2021-10-04,Standard Class,Uttar Pradesh,North,Furniture,Furnishings,368.03,6,0.3,110.17
IN-106435,CU-0362,Customer_CU-0362,Corporate,2022-04-25,2022-04-30,Standard Class,Andhra Pradesh,South,Furniture,Furnishings,254.43,4,0.0,68.2
IN-106436,CU-0204,Customer_CU-0204,Corporate,2023-09-28,2023-10-03,Standard Class,Rajasthan,North,Office Supplies,Storage,26.82,1,0.0,5.78
IN-106437,CU-0175,Customer_CU-0175,Consumer,2021-04-16,2021-04-21,First Class,Madhya Pradesh,Central,Office Supplies,Art,69.89,1,0.1,9.23
IN-106438,CU-0104,Customer_CU-0104,Consumer,2021-07-13,2021-07-17,Standard Class,Telangana,South,Furniture,Chairs,494.86,2,0.0,154.55
